customer_id,gender,age,city,region,registration_date,acquisition_channel
CUST000393,Female,26,Manisa,Aegean,2024-09-17,Email
CUST000394,Female,33,Istanbul,Marmara,2024-09-20,Email
CUST000395,Male,24,Istanbul,Marmara,2024-01-16,Social
CUST000396,Male,25,Kirklareli,Marmara,2024-02-05,Social
CUST000397,Male,19,Osmaniye,Mediterranean,2025-03-05,Paid Search
CUST000398,Male,46,Izmir,Aegean,2024-11-09,Organic Search
CUST000399,Female,22,Bursa,Marmara,2024-04-04,Organic Search
CUST000400,Male,33,Diyarbakir,Southeastern Anatolia,2024-11-01,Organic Search
CUST000401,Female,32,Kayseri,Central Anatolia,2024-06-04,Paid Search
CUST000402,Male,42,Bursa,Marmara,2024-06-12,Email
CUST000403,Male,28,Bursa,Marmara,2025-07-06,Social
CUST000404,Female,42,Ankara,Central Anatolia,2024-04-24,Social
CUST000405,Male,38,Kayseri,Central Anatolia,2024-01-12,Paid Search
CUST000406,Male,21,Bursa,Marmara,2025-11-25,Social
CUST000407,Male,38,Sakarya,Marmara,2023-12-04,Paid Search
CUST000408,Male,30,Van,Eastern Anatolia,2024-05-05,Organic Search
CUST000409,Female,40,Sanliurfa,Southeastern Anatolia,2024-02-23,Organic Search
CUST000410,Female,34,Antalya,Mediterranean,2024-11-22,Marketplace Ads
CUST000411,Female,31,Aksaray,Central Anatolia,2024-08-21,Social
CUST000412,Male,26,Ankara,Central Anatolia,2024-02-27,Organic Search
CUST000413,Male,38,Kocaeli,Marmara,2024-12-13,Organic Search
CUST000414,Female,23,Karaman,Central Anatolia,2025-02-28,Paid Search
CUST000415,Female,33,Istanbul,Marmara,2024-11-03,Referral
CUST000416,Male,30,Istanbul,Marmara,2025-08-24,Organic Search
CUST000417,Male,30,Sakarya,Marmara,2025-03-08,Email
CUST000418,Female,39,Van,Eastern Anatolia,2024-02-17,Organic Search
CUST000419,Female,28,Antalya,Mediterranean,2024-01-17,Email
CUST000420,Female,23,Izmir,Aegean,2024-05-10,Paid Search
CUST000421,Female,40,Osmaniye,Mediterranean,2025-12-10,Social
CUST000422,Female,34,Van,Eastern Anatolia,2024-03-09,Organic Search
CUST000423,Male,27,Mus,Eastern Anatolia,2023-12-16,Marketplace Ads
CUST000424,Female,32,Istanbul,Marmara,2023-12-12,Organic Search
CUST000425,Male,37,Erzurum,Eastern Anatolia,2023-12-26,Email
CUST000426,Male,19,Istanbul,Marmara,2024-02-27,Organic Search
CUST000427,Female,24,Sakarya,Marmara,2024-03-17,Organic Search
CUST000428,Female,26,Istanbul,Marmara,2024-01-28,Organic Search
CUST000429,Female,31,Kocaeli,Marmara,2024-01-03,Social
CUST000430,Female,36,Cankiri,Central Anatolia,2024-02-09,Email
CUST000431,Male,39,Gaziantep,Southeastern Anatolia,2024-11-04,Organic Search
CUST000432,Female,31,Istanbul,Marmara,2024-02-04,Paid Search
CUST000433,Female,48,Bursa,Marmara,2024-10-03,Paid Search
CUST000434,Female,42,Istanbul,Marmara,2024-11-12,Organic Search
CUST000435,Female,31,Ankara,Central Anatolia,2023-12-22,Referral
CUST000436,Female,35,Balikesir,Marmara,2024-01-03,Social
CUST000437,Male,28,Bolu,Black Sea,2024-01-05,Email
CUST000438,Male,41,Giresun,Black Sea,2024-10-05,Organic Search
CUST000439,Female,32,Adiyaman,Southeastern Anatolia,2024-12-11,Marketplace Ads
CUST000440,Male,42,Istanbul,Marmara,2024-11-07,Email
CUST000441,Male,42,Tokat,Black Sea,2024-10-28,Social
CUST000442,Male,41,Antalya,Mediterranean,2024-03-27,Referral
CUST000443,Male,34,Antalya,Mediterranean,2024-03-15,Marketplace Ads
CUST000444,Male,34,Mardin,Southeastern Anatolia,2024-02-25,Marketplace Ads
CUST000445,Female,33,Kocaeli,Marmara,2024-07-29,Email
CUST000446,Male,18,Sivas,Central Anatolia,2025-10-31,Social
CUST000447,Female,41,Yalova,Marmara,2024-01-01,Referral
CUST000448,Female,37,Kutahya,Aegean,2024-02-01,Marketplace Ads
CUST000449,Male,26,Corum,Black Sea,2024-07-08,Organic Search
CUST000450,Male,23,Istanbul,Marmara,2024-08-28,Social
CUST000451,Male,33,Izmir,Aegean,2023-12-06,Email
CUST000452,Female,37,Konya,Central Anatolia,2025-01-16,Organic Search
CUST000453,Female,25,Cankiri,Central Anatolia,2024-02-25,Social
CUST000454,Female,27,Izmir,Aegean,2024-06-03,Organic Search
CUST000455,Female,27,Amasya,Black Sea,2024-01-02,Referral
CUST000456,Male,21,Denizli,Aegean,2024-03-19,Paid Search
CUST000457,Male,34,Istanbul,Marmara,2024-10-09,Paid Search
CUST000458,Male,35,Ankara,Central Anatolia,2024-03-25,Organic Search
CUST000459,Female,28,Konya,Central Anatolia,2024-09-14,Organic Search
CUST000460,Female,37,Amasya,Black Sea,2024-05-17,Social
CUST000461,Female,23,Diyarbakir,Southeastern Anatolia,2024-09-24,Referral
CUST000462,Female,37,Antalya,Mediterranean,2025-03-25,Paid Search
CUST000463,Male,28,Gaziantep,Southeastern Anatolia,2025-01-28,Organic Search
CUST000464,Male,28,Istanbul,Marmara,2024-07-20,Paid Search
CUST000465,Male,25,Bursa,Marmara,2025-04-29,Organic Search
CUST000466,Female,33,Ankara,Central Anatolia,2024-06-26,Social
CUST000467,Female,43,Istanbul,Marmara,2025-09-08,Marketplace Ads
CUST000468,Male,27,Istanbul,Marmara,2025-07-08,Referral
CUST000469,Female,28,Bitlis,Eastern Anatolia,2024-07-09,Organic Search
CUST000470,Male,22,Sanliurfa,Southeastern Anatolia,2024-02-25,Social
CUST000471,Female,26,Yalova,Marmara,2025-11-14,Social
CUST000472,Male,22,Aydin,Aegean,2024-05-18,Email
CUST000473,Female,31,Antalya,Mediterranean,2025-09-15,Organic Search
CUST000474,Male,31,Istanbul,Marmara,2024-08-02,Organic Search
CUST000475,Female,39,Konya,Central Anatolia,2024-01-05,Marketplace Ads
CUST000476,Female,26,Kahramanmaras,Mediterranean,2024-01-25,Organic Search
CUST000477,Male,26,Kahramanmaras,Mediterranean,2024-10-03,Social
CUST000478,Male,25,Bursa,Marmara,2024-11-09,Referral
CUST000479,Male,37,Adana,Mediterranean,2024-01-14,Social
CUST000480,Female,40,Ordu,Black Sea,2025-01-26,Paid Search
CUST000481,Female,34,Bursa,Marmara,2024-07-27,Social
CUST000482,Male,32,Istanbul,Marmara,2024-02-16,Referral
CUST000483,Male,26,Ankara,Central Anatolia,2024-09-15,Email
CUST000484,Female,34,Denizli,Aegean,2024-07-24,Organic Search
CUST000485,Male,36,Izmir,Aegean,2024-09-24,Organic Search
CUST000486,Male,39,Ankara,Central Anatolia,2024-01-27,Organic Search
CUST000487,Male,41,Adana,Mediterranean,2024-06-22,Paid Search
CUST000488,Female,44,Istanbul,Marmara,2025-09-19,Email
CUST000489,Female,31,Ankara,Central Anatolia,2024-08-06,Marketplace Ads
CUST000490,Female,44,Adiyaman,Southeastern Anatolia,2025-10-21,Social
CUST000491,Female,32,Istanbul,Marmara,2024-12-02,Social
CUST000492,Male,33,Izmir,Aegean,2023-12-30,Social
CUST000493,Female,40,Manisa,Aegean,2024-01-29,Marketplace Ads
CUST000494,Female,22,Afyonkarahisar,Aegean,2024-10-25,Paid Search
CUST000495,Female,35,Aksaray,Central Anatolia,2024-09-07,Organic Search
CUST000496,Male,19,Gaziantep,Southeastern Anatolia,2025-10-25,Organic Search
CUST000497,Female,27,Bursa,Marmara,2024-03-05,Social
CUST000498,Female,18,Istanbul,Marmara,2024-02-02,Marketplace Ads
CUST000499,Male,31,Mardin,Southeastern Anatolia,2024-02-13,Email
CUST000500,Male,56,Konya,Central Anatolia,2025-07-22,Marketplace Ads
CUST000501,Male,43,Istanbul,Marmara,2024-07-08,Organic Search
CUST000502,Male,21,Istanbul,Marmara,2024-04-24,Email
CUST000503,Female,31,Ankara,Central Anatolia,2024-03-13,Paid Search
CUST000504,Male,37,Gaziantep,Southeastern Anatolia,2024-07-08,Organic Search
CUST000505,Female,45,Ankara,Central Anatolia,2023-12-14,Paid Search
CUST000506,Female,41,Antalya,Mediterranean,2025-09-03,Social
CUST000507,Female,25,Adana,Mediterranean,2025-12-29,Organic Search
CUST000508,Female,28,Istanbul,Marmara,2025-07-17,Email
CUST000509,Male,33,Diyarbakir,Southeastern Anatolia,2024-04-30,Organic Search
CUST000510,Female,34,Izmir,Aegean,2025-07-15,Organic Search
CUST000511,Female,32,Kirikkale,Central Anatolia,2025-08-25,Social
CUST000512,Male,24,Adana,Mediterranean,2023-11-24,Email
CUST000513,Female,26,Adana,Mediterranean,2024-06-04,Organic Search
CUST000514,Female,34,Izmir,Aegean,2024-08-05,Social
CUST000515,Male,41,Denizli,Aegean,2024-08-14,Organic Search
CUST000516,Male,32,Erzincan,Eastern Anatolia,2023-12-30,Organic Search
CUST000517,Male,33,Mardin,Southeastern Anatolia,2024-04-11,Paid Search
CUST000518,Male,33,Sakarya,Marmara,2024-05-03,Paid Search
CUST000519,Female,28,Denizli,Aegean,2025-04-26,Organic Search
CUST000520,Male,34,Siirt,Southeastern Anatolia,2025-09-12,Organic Search
CUST000521,Female,23,Hatay,Mediterranean,2025-10-11,Organic Search
CUST000522,Male,33,Istanbul,Marmara,2024-06-01,Social
CUST000523,Male,26,Samsun,Black Sea,2024-12-08,Organic Search
CUST000524,Male,26,Hatay,Mediterranean,2024-02-05,Marketplace Ads
CUST000525,Female,36,Sivas,Central Anatolia,2024-02-27,Organic Search
CUST000526,Female,28,Eskisehir,Central Anatolia,2024-10-26,Social
CUST000527,Female,28,Kocaeli,Marmara,2024-03-25,Marketplace Ads
CUST000528,Male,37,Istanbul,Marmara,2024-02-19,Marketplace Ads
CUST000529,Female,39,Antalya,Mediterranean,2024-02-29,Organic Search
CUST000530,Female,42,Mardin,Southeastern Anatolia,2024-04-02,Organic Search
CUST000531,Female,30,Istanbul,Marmara,2024-02-24,Organic Search
CUST000532,Female,47,Gaziantep,Southeastern Anatolia,2025-08-04,Referral
CUST000533,Female,33,Ankara,Central Anatolia,2024-08-08,Organic Search
CUST000534,Female,20,Balikesir,Marmara,2024-02-27,Paid Search
CUST000535,Female,29,Ankara,Central Anatolia,2024-01-06,Marketplace Ads
CUST000536,Male,24,Sirnak,Southeastern Anatolia,2025-02-28,Referral
CUST000537,Female,28,Izmir,Aegean,2025-11-30,Paid Search
CUST000538,Male,37,Trabzon,Black Sea,2024-04-06,Paid Search
CUST000539,Female,19,Kayseri,Central Anatolia,2025-12-09,Organic Search
CUST000540,Female,24,Osmaniye,Mediterranean,2025-10-03,Referral
CUST000541,Male,42,Istanbul,Marmara,2024-07-19,Social
CUST000542,Male,25,Burdur,Mediterranean,2025-12-14,Referral
CUST000543,Male,39,Ankara,Central Anatolia,2024-03-05,Organic Search
CUST000544,Female,47,Afyonkarahisar,Aegean,2025-10-02,Paid Search
CUST000545,Female,27,Gaziantep,Southeastern Anatolia,2024-10-19,Email
CUST000546,Male,41,Ankara,Central Anatolia,2024-08-09,Paid Search
CUST000547,Male,32,Istanbul,Marmara,2024-03-08,Paid Search
CUST000548,Female,47,Canakkale,Marmara,2025-05-07,Email
CUST000549,Male,36,Izmir,Aegean,2024-12-07,Email
CUST000550,Female,27,Agri,Eastern Anatolia,2024-08-05,Referral
CUST000551,Male,44,Istanbul,Marmara,2025-10-31,Organic Search
CUST000552,Female,40,Duzce,Black Sea,2024-05-14,Marketplace Ads
CUST000553,Female,46,Izmir,Aegean,2024-03-04,Marketplace Ads
CUST000554,Male,20,Kayseri,Central Anatolia,2025-02-15,Referral
CUST000555,Male,33,Izmir,Aegean,2024-01-28,Marketplace Ads
CUST000556,Male,27,Istanbul,Marmara,2025-01-16,Paid Search
CUST000557,Male,37,Izmir,Aegean,2024-05-15,Referral
CUST000558,Male,25,Mersin,Mediterranean,2024-08-15,Referral
CUST000559,Female,29,Diyarbakir,Southeastern Anatolia,2025-05-08,Referral
CUST000560,Female,27,Bayburt,Black Sea,2025-01-21,Email
CUST000561,Male,24,Ankara,Central Anatolia,2024-05-17,Social
CUST000562,Male,43,Denizli,Aegean,2025-09-10,Referral
CUST000563,Female,32,Istanbul,Marmara,2024-03-10,Paid Search
CUST000564,Female,36,Istanbul,Marmara,2025-04-26,Marketplace Ads
CUST000565,Male,20,Corum,Black Sea,2024-05-13,Email
CUST000566,Male,26,Eskisehir,Central Anatolia,2024-01-20,Email
CUST000567,Male,38,Aydin,Aegean,2024-11-05,Email
CUST000568,Male,31,Siirt,Southeastern Anatolia,2023-12-05,Social
CUST000569,Male,39,Istanbul,Marmara,2024-06-10,Social
CUST000570,Female,21,Sakarya,Marmara,2025-10-30,Social
CUST000571,Female,19,Malatya,Eastern Anatolia,2025-12-28,Social
CUST000572,Male,27,Antalya,Mediterranean,2024-12-08,Marketplace Ads
CUST000573,Male,36,Diyarbakir,Southeastern Anatolia,2025-10-27,Organic Search
CUST000574,Female,39,Diyarbakir,Southeastern Anatolia,2024-06-30,Marketplace Ads
CUST000575,Male,20,Gaziantep,Southeastern Anatolia,2024-10-16,Email
CUST000576,Male,31,Istanbul,Marmara,2024-02-13,Referral
CUST000577,Male,35,Bilecik,Marmara,2025-08-25,Referral
CUST000578,Female,32,Elazig,Eastern Anatolia,2024-02-23,Organic Search
CUST000579,Male,28,Malatya,Eastern Anatolia,2024-01-05,Email
CUST000580,Female,36,Hatay,Mediterranean,2025-03-14,Organic Search
CUST000581,Male,51,Istanbul,Marmara,2025-05-18,Email
CUST000582,Female,35,Samsun,Black Sea,2024-03-01,Social
CUST000583,Female,37,Istanbul,Marmara,2024-12-19,Organic Search
CUST000584,Male,22,Izmir,Aegean,2023-12-21,Referral
CUST000585,Female,29,Eskisehir,Central Anatolia,2024-01-02,Social
CUST000586,Female,21,Antalya,Mediterranean,2025-01-12,Organic Search
CUST000587,Female,28,Istanbul,Marmara,2025-01-28,Paid Search
CUST000588,Male,30,Istanbul,Marmara,2024-02-11,Social
CUST000589,Female,29,Istanbul,Marmara,2024-03-01,Email
CUST000590,Female,47,Nigde,Central Anatolia,2024-11-02,Email
CUST000591,Female,24,Ankara,Central Anatolia,2025-03-11,Email
CUST000592,Male,36,Mersin,Mediterranean,2024-02-24,Organic Search
CUST000593,Male,27,Edirne,Marmara,2024-01-08,Organic Search
CUST000594,Female,39,Yozgat,Central Anatolia,2024-10-26,Email
CUST000595,Female,37,Istanbul,Marmara,2023-12-25,Email
CUST000596,Male,37,Agri,Eastern Anatolia,2024-06-10,Organic Search
CUST000597,Female,18,Istanbul,Marmara,2025-06-25,Organic Search
CUST000598,Male,37,Istanbul,Marmara,2024-01-22,Marketplace Ads
CUST000599,Female,55,Konya,Central Anatolia,2025-07-09,Organic Search
CUST000600,Female,31,Manisa,Aegean,2023-12-15,Email
CUST000601,Female,39,Malatya,Eastern Anatolia,2024-03-19,Paid Search
CUST000602,Male,34,Kocaeli,Marmara,2023-12-24,Paid Search
CUST000603,Female,34,Kocaeli,Marmara,2023-11-25,Email
CUST000604,Female,42,Konya,Central Anatolia,2024-08-08,Referral
CUST000605,Female,31,Bursa,Marmara,2024-03-14,Marketplace Ads
CUST000606,Female,20,Mersin,Mediterranean,2025-04-21,Social
CUST000607,Female,45,Osmaniye,Mediterranean,2024-05-28,Social
CUST000608,Female,33,Istanbul,Marmara,2024-09-18,Marketplace Ads
CUST000609,Male,45,Izmir,Aegean,2024-10-30,Social
CUST000610,Female,42,Izmir,Aegean,2025-05-27,Marketplace Ads
CUST000611,Female,40,Mersin,Mediterranean,2023-12-24,Paid Search
CUST000612,Male,30,Istanbul,Marmara,2024-04-02,Marketplace Ads
CUST000613,Male,33,Kirklareli,Marmara,2024-01-14,Marketplace Ads
CUST000614,Female,50,Istanbul,Marmara,2024-09-27,Paid Search
CUST000615,Female,38,Samsun,Black Sea,2025-05-13,Social
CUST000616,Male,55,Kocaeli,Marmara,2025-05-15,Organic Search
CUST000617,Female,30,Ordu,Black Sea,2024-10-16,Email
CUST000618,Male,21,Adiyaman,Southeastern Anatolia,2025-01-15,Referral
CUST000619,Male,24,Elazig,Eastern Anatolia,2024-04-17,Email
CUST000620,Male,27,Gaziantep,Southeastern Anatolia,2024-12-22,Paid Search
CUST000621,Male,25,Istanbul,Marmara,2024-02-11,Paid Search
CUST000622,Male,25,Nigde,Central Anatolia,2024-01-16,Paid Search
CUST000623,Male,21,Izmir,Aegean,2024-02-03,Referral
CUST000624,Female,42,Van,Eastern Anatolia,2025-01-28,Social
CUST000625,Male,34,Ankara,Central Anatolia,2024-05-21,Referral
CUST000626,Female,32,Adana,Mediterranean,2024-02-28,Organic Search
CUST000627,Female,42,Ankara,Central Anatolia,2025-01-08,Marketplace Ads
CUST000628,Male,38,Diyarbakir,Southeastern Anatolia,2024-07-05,Social
CUST000629,Female,35,Balikesir,Marmara,2024-05-13,Organic Search
CUST000630,Male,23,Istanbul,Marmara,2024-04-26,Marketplace Ads
CUST000631,Female,43,Kayseri,Central Anatolia,2024-09-17,Social
CUST000632,Male,39,Hakkari,Eastern Anatolia,2025-02-08,Marketplace Ads
CUST000633,Male,27,Antalya,Mediterranean,2024-09-03,Referral
CUST000634,Male,39,Eskisehir,Central Anatolia,2024-01-12,Organic Search
CUST000635,Male,23,Izmir,Aegean,2024-04-18,Referral
CUST000636,Male,24,Yozgat,Central Anatolia,2024-12-09,Organic Search
CUST000637,Female,42,Bolu,Black Sea,2024-02-17,Organic Search
CUST000638,Male,32,Giresun,Black Sea,2024-03-16,Marketplace Ads
CUST000639,Female,31,Kars,Eastern Anatolia,2023-12-17,Organic Search
CUST000640,Female,18,Istanbul,Marmara,2025-04-02,Email
CUST000641,Male,34,Erzurum,Eastern Anatolia,2024-02-10,Marketplace Ads
CUST000642,Female,20,Adana,Mediterranean,2024-09-22,Organic Search
CUST000643,Female,42,Bursa,Marmara,2024-11-25,Paid Search
CUST000644,Female,22,Tekirdag,Marmara,2024-08-01,Paid Search
CUST000645,Female,37,Istanbul,Marmara,2024-12-13,Paid Search
CUST000646,Female,42,Ankara,Central Anatolia,2025-02-21,Marketplace Ads
CUST000647,Female,20,Antalya,Mediterranean,2024-02-05,Social
CUST000648,Male,20,Istanbul,Marmara,2024-04-09,Referral
CUST000649,Male,22,Istanbul,Marmara,2024-07-07,Email
CUST000650,Female,28,Gaziantep,Southeastern Anatolia,2024-04-11,Organic Search
CUST000651,Female,33,Istanbul,Marmara,2024-02-14,Marketplace Ads
CUST000652,Male,18,Kocaeli,Marmara,2024-05-24,Email
CUST000653,Male,29,Balikesir,Marmara,2023-12-23,Referral
CUST000654,Female,37,Erzincan,Eastern Anatolia,2025-10-17,Paid Search
CUST000655,Male,27,Antalya,Mediterranean,2023-12-28,Organic Search
CUST000656,Male,29,Konya,Central Anatolia,2024-07-15,Organic Search
CUST000657,Female,32,Balikesir,Marmara,2024-02-19,Marketplace Ads
CUST000658,Female,20,Denizli,Aegean,2024-08-03,Paid Search
CUST000659,Female,30,Ordu,Black Sea,2023-12-21,Marketplace Ads
CUST000660,Female,29,Trabzon,Black Sea,2023-12-23,Social
CUST000661,Female,28,Ankara,Central Anatolia,2024-05-21,Marketplace Ads
CUST000662,Male,36,Istanbul,Marmara,2024-11-26,Organic Search
CUST000663,Male,33,Sanliurfa,Southeastern Anatolia,2024-02-19,Marketplace Ads
CUST000664,Male,31,Corum,Black Sea,2024-01-19,Social
CUST000665,Male,42,Istanbul,Marmara,2024-01-06,Organic Search
CUST000666,Male,44,Istanbul,Marmara,2024-02-21,Marketplace Ads
CUST000667,Female,24,Nevsehir,Central Anatolia,2024-05-07,Marketplace Ads
CUST000668,Female,35,Tekirdag,Marmara,2024-03-15,Organic Search
CUST000669,Female,27,Nevsehir,Central Anatolia,2024-11-04,Marketplace Ads
CUST000670,Female,29,Adana,Mediterranean,2024-01-12,Organic Search
CUST000671,Male,24,Van,Eastern Anatolia,2023-12-11,Organic Search
CUST000672,Male,34,Izmir,Aegean,2025-08-02,Social
CUST000673,Female,31,Aydin,Aegean,2024-01-23,Organic Search
CUST000674,Male,30,Rize,Black Sea,2024-11-22,Organic Search
CUST000675,Male,37,Duzce,Black Sea,2025-03-28,Email
CUST000676,Female,41,Duzce,Black Sea,2025-03-11,Paid Search
CUST000677,Female,27,Bursa,Marmara,2024-04-11,Organic Search
CUST000678,Male,28,Sirnak,Southeastern Anatolia,2023-12-07,Social
CUST000679,Female,30,Sanliurfa,Southeastern Anatolia,2024-04-18,Referral
CUST000680,Female,34,Ankara,Central Anatolia,2024-10-09,Organic Search
CUST000681,Male,22,Izmir,Aegean,2025-02-27,Paid Search
CUST000682,Male,27,Izmir,Aegean,2024-06-13,Email
CUST000683,Female,26,Istanbul,Marmara,2024-02-08,Paid Search
CUST000684,Female,26,Sakarya,Marmara,2024-01-16,Marketplace Ads
CUST000685,Male,26,Kocaeli,Marmara,2024-03-06,Email
CUST000686,Female,39,Samsun,Black Sea,2024-05-24,Social
CUST000687,Male,19,Istanbul,Marmara,2025-09-11,Referral
CUST000688,Male,32,Istanbul,Marmara,2024-07-19,Referral
CUST000689,Male,28,Sanliurfa,Southeastern Anatolia,2024-10-16,Paid Search
CUST000690,Male,31,Istanbul,Marmara,2025-03-29,Social
CUST000691,Female,42,Karaman,Central Anatolia,2024-01-16,Paid Search
CUST000692,Male,37,Mugla,Aegean,2024-01-01,Email
CUST000693,Female,37,Bolu,Black Sea,2025-08-12,Paid Search
CUST000694,Male,32,Zonguldak,Black Sea,2024-01-16,Marketplace Ads
CUST000695,Female,33,Gaziantep,Southeastern Anatolia,2024-06-02,Marketplace Ads
CUST000696,Male,30,Sirnak,Southeastern Anatolia,2024-06-01,Referral
CUST000697,Male,37,Istanbul,Marmara,2024-04-05,Social
CUST000698,Male,21,Istanbul,Marmara,2024-01-13,Social
CUST000699,Male,40,Giresun,Black Sea,2024-07-02,Email
CUST000700,Male,37,Artvin,Black Sea,2023-12-31,Marketplace Ads
CUST000701,Female,36,Nigde,Central Anatolia,2023-11-24,Email
CUST000702,Female,36,Kirsehir,Central Anatolia,2024-12-10,Marketplace Ads
CUST000703,Female,18,Gaziantep,Southeastern Anatolia,2024-07-23,Referral
CUST000704,Male,28,Yalova,Marmara,2024-07-16,Social
CUST000705,Female,28,Manisa,Aegean,2024-03-05,Paid Search
CUST000706,Female,27,Ordu,Black Sea,2024-02-06,Paid Search
CUST000707,Male,36,Hatay,Mediterranean,2025-07-26,Referral
CUST000708,Female,18,Konya,Central Anatolia,2025-09-28,Organic Search
CUST000709,Female,25,Izmir,Aegean,2024-08-08,Marketplace Ads
CUST000710,Male,41,Diyarbakir,Southeastern Anatolia,2023-12-13,Marketplace Ads
CUST000711,Female,33,Ankara,Central Anatolia,2024-04-06,Organic Search
CUST000712,Male,39,Izmir,Aegean,2025-02-19,Organic Search
CUST000713,Female,18,Ankara,Central Anatolia,2024-08-16,Marketplace Ads
CUST000714,Male,41,Istanbul,Marmara,2024-01-22,Organic Search
CUST000715,Male,27,Kahramanmaras,Mediterranean,2024-03-28,Organic Search
CUST000716,Female,35,Ordu,Black Sea,2024-01-06,Marketplace Ads
CUST000717,Male,39,Hatay,Mediterranean,2024-04-28,Paid Search
CUST000718,Female,21,Izmir,Aegean,2024-08-03,Social
CUST000719,Male,27,Canakkale,Marmara,2024-02-10,Organic Search
CUST000720,Female,36,Samsun,Black Sea,2024-01-23,Referral
